time,alkalinity_mgl,co2_mgl,h2s_ugl,o2_mgl,o2_sat
2022-07-04T01:37:12.694899Z,123.91,3.57,0.01,9.67,95.94
2022-07-04T01:38:12.726929Z,124.02,3.58,-0.01,,95.96
2022-07-04T01:40:12.775083Z,124.18,3.58,0.01,9.67,95.97
2022-07-04T01:41:13.098995Z,124.59,3.59,,,95.94
2022-07-04T01:43:13.854881Z,124.46,3.58,0.01,,96.03
2022-07-04T01:45:14.900669Z,124.6,,0.01,9.68,96.0
2022-07-04T01:46:14.807840Z,124.61,3.6,0.01,,96.01
2022-07-04T01:48:15.048560Z,124.69,3.6,0.01,9.68,96.03
2022-07-04T01:49:15.049800Z,124.89,3.6,0.0,,96.04
2022-07-04T01:51:16.196374Z,123.89,3.57,0.01,9.68,96.04
2022-07-04T01:52:16.438809Z,124.84,3.61,-0.01,,96.07
2022-07-04T01:54:17.266132Z,124.18,3.58,-0.0,9.68,
2022-07-04T01:55:17.301809Z,124.89,3.61,0.01,,96.09
2022-07-04T01:57:17.505518Z,124.95,3.59,-0.01,9.68,96.06
2022-07-04T01:58:17.614348Z,124.89,3.6,-0.0,,96.08
2022-07-04T02:00:18.586823Z,124.49,3.6,,,96.15
2022-07-04T02:01:18.748951Z,123.87,3.48,0.08,9.66,96.6
2022-07-04T02:03:19.237139Z,77.31,2.06,0.04,9.86,98.38
2022-07-04T02:04:19.600792Z,58.51,1.58,0.03,9.92,99.0
2022-07-04T02:06:20.426800Z,42.88,1.2,0.03,9.98,99.69
2022-07-04T02:08:20.984173Z,36.94,1.06,,9.99,99.87
2022-07-04T02:09:21.328772Z,36.19,1.04,0.03,9.99,99.88
2022-07-04T02:11:21.424321Z,35.18,1.02,0.04,9.99,99.91
2022-07-04T02:12:21.618510Z,35.35,1.01,0.03,10.0,99.93
2022-07-04T02:14:22.039894Z,34.58,0.99,0.03,10.0,99.97
2022-07-04T02:15:22.352201Z,34.49,1.0,0.04,10.0,99.93
2022-07-04T02:17:23.237290Z,34.37,1.0,0.03,10.0,99.99
2022-07-04T02:18:23.738456Z,34.45,1.0,0.02,10.0,99.95
2022-07-04T02:20:24.552037Z,34.58,1.01,0.03,10.0,99.99
2022-07-04T02:21:24.887366Z,35.39,1.02,0.02,10.0,99.96
2022-07-04T02:23:25.105031Z,34.32,0.97,0.02,10.0,99.94
2022-07-04T02:24:25.484402Z,34.65,1.02,0.02,10.0,99.94
2022-07-04T02:26:27.383133Z,34.14,0.99,0.01,10.0,99.97
2022-07-04T02:27:27.504481Z,,0.98,,,
2022-07-04T02:28:27.617513Z,34.56,,0.02,,99.98
2022-07-04T02:29:27.707075Z,34.34,0.98,0.01,10.0,99.96
2022-07-04T02:31:28.649164Z,34.37,1.0,0.0,,99.98
2022-07-04T02:32:29.196284Z,34.9,1.0,0.02,10.0,100.0
2022-07-04T02:34:30.441879Z,33.93,0.99,0.02,,99.97
2022-07-04T02:35:31.324263Z,34.08,0.98,0.03,10.01,100.03
2022-07-04T02:37:31.934079Z,33.34,,,,99.99
2022-07-04T02:38:32.349584Z,33.24,0.95,0.03,10.0,100.01
2022-07-04T02:40:33.490439Z,32.78,0.95,0.02,,100.0
2022-07-04T02:41:34.035470Z,32.59,0.94,0.02,10.01,100.01
2022-07-04T02:43:34.232390Z,33.03,0.96,0.01,,99.99
2022-07-04T02:44:34.240532Z,32.57,0.93,0.01,10.0,99.98
2022-07-04T02:46:34.570443Z,35.31,1.2,-0.09,9.97,99.05
2022-07-04T02:48:35.338217Z,81.63,2.48,-0.07,9.79,97.3
2022-07-04T02:49:36.075799Z,96.21,2.85,-0.07,9.75,96.84
2022-07-04T02:51:36.407066Z,109.29,3.19,-0.06,9.71,96.37
2022-07-04T02:52:36.737242Z,113.26,3.29,-0.06,9.7,96.27
2022-07-04T02:54:37.182456Z,116.65,3.37,-0.05,,96.24
2022-07-04T02:55:37.339121Z,117.48,3.4,-0.06,9.7,
2022-07-04T02:57:38.588120Z,120.57,3.47,-0.06,9.7,
2022-07-04T02:58:38.666216Z,118.84,3.43,-0.04,9.7,96.24
2022-07-04T03:00:39.069937Z,120.29,3.47,-0.05,9.7,
2022-07-04T03:01:39.488599Z,120.42,3.47,-0.06,9.7,96.23
2022-07-04T03:03:40.011123Z,120.12,3.47,-0.04,9.7,96.24
2022-07-04T03:04:39.916114Z,121.07,3.49,-0.05,9.7,
2022-07-04T03:06:40.390664Z,121.05,3.48,-0.04,9.7,96.23
2022-07-04T03:07:41.007970Z,119.71,3.45,-0.04,9.7,96.24
2022-07-04T03:09:42.467938Z,119.24,3.45,-0.05,9.7,
2022-07-04T03:11:43.364339Z,119.89,3.46,,,96.24
2022-07-04T03:12:43.242239Z,119.4,3.46,-0.04,9.7,
2022-07-04T03:14:44.028933Z,119.61,3.45,-0.04,,96.24
2022-07-04T03:15:44.799435Z,119.63,3.45,,9.7,
2022-07-04T03:17:45.194184Z,120.6,3.47,-0.03,,96.24
2022-07-04T03:18:45.766357Z,120.08,3.48,-0.03,9.7,
2022-07-04T03:20:46.940051Z,120.14,3.46,-0.03,,96.25
2022-07-04T03:21:47.772435Z,120.09,3.47,-0.04,9.7,96.24
2022-07-04T03:23:48.195473Z,120.8,3.47,-0.04,9.7,96.29
2022-07-04T03:24:48.126160Z,119.13,3.43,-0.03,9.7,
2022-07-04T03:26:48.517033Z,119.38,3.45,-0.04,9.7,96.29
2022-07-04T03:27:48.500341Z,120.24,3.47,-0.03,9.71,96.3
2022-07-04T03:29:49.011299Z,120.55,3.48,-0.02,9.71,96.31
2022-07-04T03:30:49.908476Z,119.57,3.44,-0.03,9.71,96.33
2022-07-04T03:32:50.389307Z,120.1,3.46,-0.03,9.71,96.35
2022-07-04T03:34:51.214789Z,119.64,3.44,-0.03,9.71,96.37
2022-07-04T03:35:51.023220Z,119.37,3.45,-0.03,9.71,96.37
2022-07-04T03:37:52.110646Z,119.25,3.44,,9.71,96.36
2022-07-04T03:38:52.025120Z,120.41,3.47,-0.03,9.72,96.4
2022-07-04T03:40:52.304658Z,119.56,3.46,-0.03,9.72,96.4
2022-07-04T03:41:52.425748Z,120.54,3.47,-0.04,9.71,96.39
2022-07-04T03:43:53.207292Z,120.2,3.47,-0.03,,
2022-07-04T03:44:53.228126Z,119.21,3.43,-0.03,9.72,96.4
2022-07-04T03:46:54.580495Z,120.55,3.48,-0.03,,96.44
2022-07-04T03:47:55.394372Z,120.14,3.45,-0.03,9.72,96.45
2022-07-04T03:49:55.793108Z,118.23,3.4,-0.03,,96.51
2022-07-04T03:50:55.739639Z,118.24,3.41,,9.73,96.5
2022-07-04T03:52:56.279424Z,118.63,3.41,-0.03,9.72,96.48
2022-07-04T03:53:57.199897Z,117.89,3.41,-0.03,9.72,96.47
2022-07-04T03:55:57.792280Z,118.61,3.41,-0.03,9.73,96.51
2022-07-04T03:57:58.220422Z,117.54,3.39,-0.02,9.73,
2022-07-04T03:58:58.130855Z,118.15,3.41,-0.03,9.73,96.51
2022-07-04T04:00:59.427385Z,119.17,3.42,-0.01,9.73,96.54
2022-07-04T04:01:59.530577Z,119.86,3.45,-0.02,9.73,96.56
2022-07-04T04:03:59.902567Z,117.72,3.39,-0.03,9.73,96.56
2022-07-04T04:04:59.822463Z,118.19,3.4,,9.73,96.56
2022-07-04T04:07:01.221029Z,118.48,3.42,-0.04,9.73,96.56
2022-07-04T04:08:01.289484Z,118.71,,-0.03,9.73,
2022-07-04T04:10:02.217765Z,118.79,3.44,-0.02,9.73,96.56
2022-07-04T04:11:02.517966Z,119.01,3.43,-0.03,9.74,96.59
2022-07-04T04:13:03.052317Z,117.21,3.38,-0.02,9.74,96.59
2022-07-04T04:14:03.326304Z,117.51,3.38,-0.02,,96.62
2022-07-04T04:16:03.875457Z,118.77,3.44,-0.02,9.74,96.64
2022-07-04T04:18:04.433252Z,117.57,,-0.02,9.74,96.67
2022-07-04T04:19:04.483427Z,117.79,3.4,-0.04,,96.67
2022-07-04T04:21:05.854186Z,119.15,3.43,-0.03,9.75,96.7
2022-07-04T04:22:06.253435Z,118.89,3.43,-0.03,,96.72
2022-07-04T04:24:06.544251Z,117.29,3.39,-0.02,9.75,
2022-07-04T04:25:06.974340Z,118.56,3.41,-0.02,,96.72
2022-07-04T04:27:08.191195Z,118.13,3.41,-0.02,9.75,
2022-07-04T04:28:08.192131Z,118.01,3.39,-0.03,,96.74
2022-07-04T04:30:09.290712Z,117.35,3.39,-0.02,9.75,96.72
2022-07-04T04:31:09.222848Z,118.22,3.41,-0.03,,96.74
2022-07-04T04:33:10.195654Z,118.85,3.42,-0.03,9.75,
2022-07-04T04:34:10.296741Z,118.68,,-0.03,9.76,96.81
2022-07-04T04:36:10.691419Z,117.13,3.37,-0.03,,96.83
2022-07-04T04:37:10.991446Z,117.43,3.38,-0.02,9.76,
2022-07-04T04:39:11.618538Z,118.11,3.42,-0.03,,
2022-07-04T04:40:12.468383Z,119.07,3.44,-0.02,9.76,96.83
2022-07-04T04:42:13.282295Z,118.63,3.42,-0.02,,
2022-07-04T04:43:14.173079Z,118.58,3.42,-0.02,9.76,96.88
2022-07-04T04:45:15.336560Z,117.6,3.38,-0.01,,96.87
2022-07-04T04:47:16.618423Z,119.17,3.44,-0.02,9.76,96.89
2022-07-04T04:48:16.889739Z,118.62,3.4,-0.03,9.77,96.9
2022-07-04T04:50:17.552867Z,117.65,3.39,-0.01,9.77,96.99
2022-07-04T04:51:17.492571Z,117.45,3.39,-0.02,9.77,96.96
2022-07-04T04:53:18.718224Z,118.6,3.41,-0.03,,96.89
2022-07-04T04:54:18.950738Z,117.74,3.39,-0.02,9.77,96.89
2022-07-04T04:56:19.466497Z,116.76,3.38,-0.0,9.77,96.93
2022-07-04T04:57:19.343114Z,117.93,3.38,-0.02,9.78,96.99
2022-07-04T04:59:20.112359Z,119.51,3.45,-0.03,9.77,96.91
2022-07-04T05:00:20.781459Z,118.99,3.42,-0.01,,96.97
2022-07-04T05:02:22.082407Z,118.05,3.4,-0.02,,96.99
2022-07-04T05:04:22.984346Z,119.4,3.43,-0.02,9.77,96.96
2022-07-04T05:05:23.400970Z,118.46,3.41,-0.02,,96.98
2022-07-04T05:07:24.514991Z,118.6,3.43,-0.02,9.77,96.96
2022-07-04T05:08:24.422106Z,119.91,3.46,-0.01,,96.99
2022-07-04T05:10:25.541296Z,119.61,3.44,-0.02,9.76,96.91
2022-07-04T05:11:25.737846Z,119.54,3.47,-0.03,,96.88
2022-07-04T05:13:26.695647Z,121.65,3.5,-0.02,9.76,96.85
2022-07-04T05:14:26.627104Z,120.97,3.48,-0.03,,96.84
2022-07-04T05:16:27.325534Z,121.16,3.47,-0.01,,96.82
2022-07-04T05:17:28.049076Z,120.56,3.49,-0.02,9.76,96.82
2022-07-04T05:19:28.696874Z,121.65,3.51,-0.02,9.75,96.8
2022-07-04T05:21:29.406715Z,121.82,3.51,,9.75,
2022-07-04T05:22:29.384232Z,121.79,3.5,-0.03,9.75,96.77
2022-07-04T05:24:30.434732Z,121.46,3.5,-0.01,9.75,96.82
2022-07-04T05:25:30.512217Z,121.51,3.49,-0.03,,96.79
2022-07-04T05:27:31.675585Z,120.34,3.48,,9.75,96.77
2022-07-04T05:28:31.785461Z,121.01,3.48,-0.02,,96.78
2022-07-04T05:30:32.001017Z,121.56,3.5,-0.02,9.75,96.8
2022-07-04T05:31:32.120940Z,120.15,3.46,-0.03,,96.79
2022-07-04T05:33:33.505630Z,121.41,3.48,-0.02,9.75,96.8
2022-07-04T05:34:33.812152Z,120.27,3.47,-0.03,9.75,96.74
2022-07-04T05:36:34.167491Z,119.31,3.45,,9.74,96.75
2022-07-04T05:38:34.967350Z,122.6,3.52,-0.02,9.74,96.76
2022-07-04T05:39:35.834731Z,121.5,3.51,-0.01,,96.72
2022-07-04T05:41:36.318472Z,125.24,3.61,-0.03,9.74,96.67
2022-07-04T05:42:36.230559Z,125.13,3.61,,,96.7
2022-07-04T05:44:36.831299Z,125.83,3.63,-0.01,9.73,96.64
2022-07-04T05:45:37.214788Z,126.35,3.65,-0.03,9.73,96.61
2022-07-04T05:47:37.897495Z,127.75,3.74,-0.01,9.78,96.5
2022-07-04T05:48:37.876721Z,128.9,3.77,-0.03,9.76,96.79
2022-07-04T05:50:38.022481Z,128.18,3.75,-0.02,9.75,96.69
2022-07-04T05:51:38.027907Z,129.25,3.78,,9.75,96.68
2022-07-04T05:53:38.152394Z,129.86,3.8,-0.02,9.74,96.61
2022-07-04T05:55:39.372182Z,130.28,3.81,,9.74,96.61
2022-07-04T05:56:39.273216Z,131.29,3.83,-0.02,9.74,96.57
2022-07-04T05:58:39.694794Z,131.3,3.85,,9.74,96.51
2022-07-04T05:59:40.286656Z,131.9,3.86,-0.01,,96.51
2022-07-04T06:01:40.698552Z,132.54,3.86,-0.02,9.74,96.52
2022-07-04T06:02:40.578878Z,132.98,3.89,-0.02,,96.53
2022-07-04T06:04:40.729860Z,133.54,3.9,-0.01,9.73,96.52
2022-07-04T06:05:41.334436Z,134.48,3.95,-0.02,9.74,96.52
2022-07-04T06:07:41.408454Z,134.82,3.94,-0.01,9.74,96.49
2022-07-04T06:08:41.337954Z,,3.96,,,
2022-07-04T06:09:41.685662Z,136.58,,0.16,,96.48
2022-07-04T06:10:42.042368Z,137.29,4.03,0.51,9.74,96.5
2022-07-04T06:12:42.271861Z,139.2,4.08,1.87,9.73,96.5
2022-07-04T06:13:42.567104Z,140.47,4.1,3.04,,96.49
2022-07-04T06:15:43.080453Z,140.55,4.1,5.71,9.73,96.51
2022-07-04T06:16:43.347493Z,141.6,4.15,7.15,,96.47
2022-07-04T06:18:44.367275Z,144.19,4.21,9.82,9.73,96.41
2022-07-04T06:19:44.688293Z,143.91,4.2,10.87,,96.39
2022-07-04T06:21:45.707887Z,143.83,4.19,12.53,9.72,
2022-07-04T06:22:45.769738Z,143.44,4.2,13.12,,96.39
2022-07-04T06:24:46.415399Z,146.76,4.28,13.83,9.72,
2022-07-04T06:25:46.490332Z,147.42,4.31,14.04,,96.29
2022-07-04T06:27:46.730879Z,149.26,4.34,14.33,9.71,96.28
2022-07-04T06:29:47.281241Z,150.96,4.43,14.43,9.71,96.24
2022-07-04T06:30:47.318962Z,150.87,4.4,14.45,9.71,96.3
2022-07-04T06:32:47.892199Z,154.08,4.51,14.42,9.71,96.26
2022-07-04T06:33:48.730240Z,153.89,4.49,14.37,,96.2
2022-07-04T06:35:49.899849Z,155.57,4.56,14.26,9.69,96.07
2022-07-04T06:36:49.972942Z,157.23,4.59,14.19,9.69,96.06
2022-07-04T06:38:51.568193Z,159.13,4.67,14.0,9.69,96.01
2022-07-04T06:39:51.458855Z,159.94,4.67,13.91,9.69,96.01
2022-07-04T06:41:51.809552Z,161.76,4.74,13.72,9.68,95.98
2022-07-04T06:42:51.870985Z,,4.77,13.57,,
2022-07-04T06:43:52.082177Z,164.37,,,9.68,95.98
2022-07-04T06:44:52.029611Z,164.19,4.81,13.21,9.68,95.99
2022-07-04T06:46:52.466878Z,165.91,4.86,12.69,9.68,95.97
2022-07-04T06:47:52.527362Z,167.41,4.88,12.43,9.67,95.94
2022-07-04T06:49:53.208113Z,167.41,4.88,11.87,9.67,95.88
2022-07-04T06:50:53.408080Z,167.29,4.88,11.57,9.67,95.8
2022-07-04T06:52:53.519890Z,169.37,4.96,10.99,9.66,95.75
2022-07-04T06:53:53.586527Z,170.86,5.0,10.72,9.66,95.77
2022-07-04T06:55:54.627942Z,170.91,4.98,10.18,,95.7
2022-07-04T06:57:54.805944Z,171.45,5.0,9.65,9.65,95.67
2022-07-04T06:58:54.924224Z,170.39,4.99,9.42,,95.66
2022-07-04T07:00:55.414504Z,171.02,5.0,8.91,9.65,95.62
2022-07-04T07:01:55.586279Z,172.06,5.03,8.67,,95.67
2022-07-04T07:03:56.079935Z,171.18,,8.22,,95.65
2022-07-04T07:04:56.152522Z,170.89,5.0,7.99,9.65,95.67
2022-07-04T07:06:57.249700Z,171.87,5.02,7.56,9.64,95.62
2022-07-04T07:07:57.804537Z,172.25,5.03,7.35,9.64,95.62
2022-07-04T07:09:58.146300Z,172.71,5.05,6.97,9.64,95.6
2022-07-04T07:10:58.319524Z,171.51,5.01,6.77,9.64,95.6
2022-07-04T07:12:59.170943Z,173.56,,6.39,9.64,95.58
2022-07-04T07:14:59.447928Z,173.7,5.07,6.04,,95.6
2022-07-04T07:15:59.730383Z,172.61,5.03,5.88,9.64,95.58
2022-07-04T07:18:00.686872Z,174.68,5.09,5.55,,95.62
2022-07-04T07:19:00.776641Z,175.13,5.13,5.39,9.64,
2022-07-04T07:21:01.823349Z,176.22,5.15,5.09,9.65,95.63
2022-07-04T07:22:02.078222Z,174.75,5.09,4.94,9.65,95.66
2022-07-04T07:24:02.527334Z,176.19,5.15,4.68,9.65,95.64
2022-07-04T07:25:02.697856Z,176.48,5.13,4.54,9.65,95.67
2022-07-04T07:27:03.725838Z,175.03,5.12,4.3,9.65,95.67
2022-07-04T07:28:03.688889Z,174.73,5.1,4.17,,95.65
2022-07-04T07:30:04.043261Z,175.13,5.1,3.95,9.64,
2022-07-04T07:31:04.228583Z,174.23,5.09,3.83,,95.62
2022-07-04T07:33:04.750057Z,175.31,5.13,3.61,9.64,
2022-07-04T07:34:05.094742Z,175.94,5.14,3.51,9.65,95.62
2022-07-04T07:36:05.448985Z,175.73,5.16,3.31,9.65,95.66
2022-07-04T07:38:05.972553Z,176.16,5.16,3.13,,95.68
2022-07-04T07:39:06.204575Z,177.79,5.19,3.03,9.65,
2022-07-04T07:41:06.966692Z,178.13,5.19,2.87,9.65,95.68
2022-07-04T07:42:06.894920Z,177.18,5.18,2.78,9.65,95.72
2022-07-04T07:44:07.530619Z,175.7,5.16,2.62,9.66,95.73
2022-07-04T07:45:07.520333Z,179.33,5.24,2.54,9.67,95.83
2022-07-04T07:47:07.938473Z,178.53,5.23,2.39,9.67,95.84
2022-07-04T07:48:08.744132Z,179.53,5.22,2.32,9.67,95.83
2022-07-04T07:50:09.570105Z,177.27,5.21,2.17,9.67,95.87
2022-07-04T07:51:09.768408Z,179.33,5.25,2.12,9.67,95.88
2022-07-04T07:53:10.502323Z,179.5,5.24,2.0,9.67,
2022-07-04T07:55:11.651066Z,180.05,,1.88,9.68,95.91
2022-07-04T07:56:12.002059Z,181.01,5.29,1.81,,95.94
2022-07-04T07:58:12.573391Z,180.1,5.27,1.69,,95.94
2022-07-04T07:59:12.837395Z,181.15,5.31,1.65,9.68,95.97
2022-07-04T08:01:13.531807Z,181.39,5.31,1.56,,95.99
2022-07-04T08:02:14.076390Z,182.23,5.33,1.49,9.68,95.99
2022-07-04T08:04:14.598499Z,181.76,5.32,1.42,,95.99
2022-07-04T08:05:14.611062Z,182.05,5.31,1.36,9.68,95.99
2022-07-04T08:07:15.551884Z,181.42,5.31,1.29,9.68,95.99
2022-07-04T08:08:15.726169Z,182.03,5.32,1.25,9.68,95.99
2022-07-04T08:10:16.604308Z,182.89,5.34,1.17,9.68,96.01
2022-07-04T08:11:16.589943Z,183.42,5.34,1.12,9.69,96.03
2022-07-04T08:13:16.798959Z,181.81,5.31,1.05,9.69,96.08
2022-07-04T08:14:17.432783Z,180.46,5.28,1.02,9.69,96.05
2022-07-04T08:16:17.850072Z,181.99,5.3,0.96,9.69,96.1
2022-07-04T08:18:18.185110Z,181.2,5.29,0.89,,96.13
2022-07-04T08:19:18.113369Z,181.37,5.29,0.86,9.69,96.12
2022-07-04T08:21:18.765191Z,183.02,5.33,0.81,9.7,96.19
2022-07-04T08:22:19.292561Z,182.31,5.34,0.78,,96.2
2022-07-04T08:24:20.017077Z,181.92,5.3,0.72,9.71,96.33
2022-07-04T08:25:19.940885Z,181.97,5.33,0.71,,96.33
2022-07-04T08:27:21.296765Z,183.75,5.37,0.66,,96.4
2022-07-04T08:28:21.433038Z,182.81,5.33,0.63,9.71,96.4
2022-07-04T08:30:22.034844Z,181.68,5.31,0.59,,96.41
2022-07-04T08:31:22.003504Z,182.19,5.33,0.58,9.72,96.42
2022-07-04T08:33:23.693120Z,181.86,5.3,0.54,9.71,96.41
2022-07-04T08:34:23.900217Z,181.47,,0.52,9.72,96.43
2022-07-04T08:36:25.225240Z,182.15,5.32,0.49,9.72,96.47
2022-07-04T08:38:26.273275Z,182.76,5.36,0.46,,96.48
2022-07-04T08:39:26.192962Z,183.58,5.36,0.44,9.72,96.51
2022-07-04T08:41:27.228860Z,184.28,5.38,0.41,9.73,96.57
2022-07-04T08:42:27.833318Z,183.79,5.37,0.39,,96.55
2022-07-04T08:44:28.077869Z,183.55,5.37,0.36,,96.53
2022-07-04T08:45:28.647510Z,184.26,5.38,0.35,9.73,96.57
2022-07-04T08:47:29.039205Z,184.26,5.37,0.32,9.74,96.57
2022-07-04T08:48:29.046565Z,184.43,5.41,0.33,,96.67
2022-07-04T08:50:30.005635Z,185.86,5.43,0.3,9.74,96.61
2022-07-04T08:52:30.352345Z,185.08,5.42,0.28,9.74,96.68
2022-07-04T08:53:30.325444Z,185.75,5.43,0.26,9.74,96.67
2022-07-04T08:55:30.601733Z,185.6,5.43,0.24,9.74,96.72
2022-07-04T08:56:30.579663Z,185.9,5.42,,9.75,96.7
2022-07-04T08:58:31.701252Z,186.39,5.45,0.21,9.75,96.72
2022-07-04T08:59:31.852564Z,186.28,5.42,,9.75,96.73
2022-07-04T09:01:32.549794Z,184.86,5.4,0.19,9.74,96.72
2022-07-04T09:03:32.892510Z,185.2,5.4,0.18,,96.73
2022-07-04T09:04:33.278716Z,185.27,5.41,0.19,9.75,
2022-07-04T09:06:34.418370Z,185.35,5.41,0.16,,96.74
2022-07-04T09:07:34.600980Z,185.37,5.43,0.16,9.75,96.78
2022-07-04T09:09:35.079543Z,185.17,5.41,0.15,,96.78
2022-07-04T09:10:35.037912Z,185.23,5.41,0.15,9.75,96.78
2022-07-04T09:12:35.916262Z,186.54,5.45,,9.76,96.83
2022-07-04T09:13:36.187025Z,185.83,5.41,0.13,9.76,
2022-07-04T09:15:37.115421Z,185.38,5.42,0.11,9.76,
2022-07-04T09:17:38.135817Z,183.84,5.36,0.1,,96.88
2022-07-04T09:18:38.045566Z,184.32,5.41,0.11,9.76,96.89
2022-07-04T09:20:38.276265Z,184.7,5.38,0.1,9.76,96.89
2022-07-04T09:21:38.575327Z,184.68,5.41,0.09,9.76,96.89
2022-07-04T09:23:38.992331Z,185.92,5.45,0.07,9.76,96.89
2022-07-04T09:24:39.226618Z,185.63,5.41,0.08,9.76,
2022-07-04T09:26:39.498005Z,186.83,5.46,0.07,9.77,96.94
2022-07-04T09:28:40.715271Z,186.27,5.44,0.06,,96.94
2022-07-04T09:29:41.051573Z,185.8,5.45,0.07,9.77,96.95
2022-07-04T09:31:41.627380Z,187.44,5.46,0.07,,97.0
2022-07-04T09:32:41.531235Z,185.95,5.43,0.05,9.77,97.0
2022-07-04T09:34:41.784529Z,186.33,5.47,0.05,9.78,97.05
2022-07-04T09:35:41.751715Z,187.16,5.45,0.06,9.79,97.09
2022-07-04T09:37:43.366143Z,185.85,5.42,0.05,,97.15
2022-07-04T09:39:44.029326Z,185.92,5.44,0.05,,97.14
2022-07-04T09:40:44.197733Z,186.63,5.45,0.05,9.79,97.15
2022-07-04T09:42:45.614692Z,186.7,5.43,0.06,,97.16
2022-07-04T09:43:45.773847Z,185.05,5.4,0.05,9.79,97.18
2022-07-04T09:45:47.106826Z,185.83,5.44,0.05,,97.18
2022-07-04T09:46:47.033502Z,186.01,5.44,0.05,9.79,97.2
2022-07-04T09:48:47.948233Z,186.68,5.46,0.04,,97.2
2022-07-04T09:49:47.975359Z,187.18,5.47,0.04,9.79,97.21
2022-07-04T09:51:48.607131Z,186.57,5.47,0.03,,97.25
2022-07-04T09:53:49.417239Z,187.73,5.49,0.04,9.79,97.24
2022-07-04T09:54:49.775889Z,186.93,5.46,0.04,9.8,97.22
2022-07-04T09:56:51.174990Z,186.79,5.45,0.03,9.8,
2022-07-04T09:57:51.631650Z,186.08,5.43,0.04,9.8,97.25
2022-07-04T09:59:52.190829Z,189.48,5.55,0.03,9.8,97.24
2022-07-04T10:00:52.243578Z,189.43,5.51,0.03,9.79,97.21
2022-07-04T10:02:53.318546Z,188.83,5.5,,,97.24
2022-07-04T10:04:54.189063Z,189.09,5.51,0.03,9.79,97.17
2022-07-04T10:05:54.100842Z,190.2,5.57,0.03,,97.16
2022-07-04T10:07:54.740198Z,189.07,5.54,0.04,9.79,97.15
2022-07-04T10:08:54.796664Z,189.15,5.53,0.03,,97.15
2022-07-04T10:10:55.603434Z,190.28,5.57,0.04,9.78,97.09
2022-07-04T10:11:56.495560Z,190.22,5.55,0.03,9.78,97.1
2022-07-04T10:13:57.194740Z,191.28,5.56,0.03,9.78,97.15
2022-07-04T10:15:58.041111Z,191.81,5.59,0.03,9.78,97.11
2022-07-04T10:16:58.849608Z,191.05,5.58,0.03,9.78,97.16
2022-07-04T10:19:00.420852Z,190.59,5.57,0.02,9.78,97.16
2022-07-04T10:20:01.108702Z,190.66,5.56,,9.79,97.22
2022-07-04T10:22:01.219079Z,192.37,5.62,0.03,9.79,97.2
2022-07-04T10:23:01.626843Z,191.83,5.6,0.03,9.79,97.21
2022-07-04T10:25:02.395323Z,192.29,5.63,0.02,,97.2
2022-07-04T10:27:02.626840Z,190.58,5.57,0.03,9.78,97.19
2022-07-04T10:28:02.730525Z,191.93,5.61,0.02,,97.19
2022-07-04T10:30:03.832431Z,191.05,5.55,0.03,9.78,97.16
2022-07-04T10:31:04.485112Z,189.79,5.57,0.02,,97.16
2022-07-04T10:33:04.719913Z,189.31,5.52,0.01,,97.16
2022-07-04T10:34:04.682219Z,189.21,5.54,0.03,9.78,97.14
2022-07-04T10:36:05.312943Z,189.73,5.54,0.03,9.78,97.13
2022-07-04T10:38:06.213982Z,190.02,5.55,,,97.14
2022-07-04T10:39:06.173318Z,190.49,5.58,0.02,9.78,
2022-07-04T10:41:07.200222Z,189.74,5.51,0.02,9.77,97.12
2022-07-04T10:42:07.522386Z,188.29,5.51,0.01,9.78,97.14
2022-07-04T10:44:08.068922Z,185.95,5.43,0.01,,97.14
2022-07-04T10:45:07.958560Z,185.18,5.4,0.02,9.78,
2022-07-04T10:47:08.638504Z,184.13,5.37,0.01,9.78,97.14
2022-07-04T10:49:08.801929Z,184.7,5.38,0.03,9.78,97.1
2022-07-04T10:50:08.989339Z,183.83,5.37,0.01,9.77,97.11
2022-07-04T10:52:10.111699Z,181.78,5.3,0.01,9.77,97.03
2022-07-04T10:53:10.780144Z,181.21,5.29,0.01,9.77,97.04
2022-07-04T10:55:11.711110Z,179.32,5.23,0.01,9.77,97.03
2022-07-04T10:56:11.745829Z,178.87,5.22,,,97.03
2022-07-04T10:58:12.966910Z,177.95,5.18,0.02,9.77,97.03
2022-07-04T10:59:13.108246Z,177.09,5.16,0.01,,97.03
2022-07-04T11:01:13.947257Z,177.05,5.17,0.01,9.78,97.13
2022-07-04T11:03:14.504360Z,178.1,5.21,0.01,,
2022-07-04T11:04:14.429917Z,177.69,5.17,0.03,9.78,97.14
2022-07-04T11:06:15.545097Z,175.13,5.1,0.01,9.78,97.14
2022-07-04T11:07:15.814438Z,175.29,5.14,,9.78,
2022-07-04T11:09:17.324950Z,175.48,5.11,0.01,9.78,97.13
2022-07-04T11:10:17.940427Z,173.62,5.07,0.0,9.78,97.14
2022-07-04T11:12:18.267673Z,173.26,5.05,0.01,9.78,97.14
2022-07-04T11:13:18.480127Z,172.6,5.05,,9.78,97.13
2022-07-04T11:15:19.040883Z,172.07,5.01,0.01,9.78,97.19
2022-07-04T11:17:19.742154Z,169.02,4.93,0.01,,97.19
2022-07-04T11:18:20.155733Z,168.6,4.92,0.01,9.79,97.22
